,name,year,population,gdp_percap,life_exp,region,oecd,g77,lat,long,income2017
313,Mongolia,1810,619000,593,31.8,asia,FALSE,TRUE,46,105,lower_mid
314,Montenegro,1810,126582,1059,35.4,europe,FALSE,FALSE,42.75,19.25,upper_mid
315,Morocco,1810,2595056,715,33.1,africa,FALSE,TRUE,32,-6,lower_mid
316,Mozambique,1810,2038660,393,30.28,africa,FALSE,TRUE,-18.25,35,low
317,Myanmar,1810,3506000,841,30.8,asia,FALSE,TRUE,21,96,lower_mid
318,Namibia,1810,229000,541,32.4,africa,FALSE,TRUE,-22,17,upper_mid
319,Nauru,1810,1834,555,NA,asia,FALSE,FALSE,-0.517,166.933,upper_mid
320,Nepal,1810,3881000,655,32.8,asia,FALSE,TRUE,28,84,low
321,Netherlands,1810,2293548,3925,39.86,europe,TRUE,FALSE,52.25,5.75,high
322,New Zealand,1810,1.00E+05,659,34.05,asia,TRUE,FALSE,-42,174,high
323,Nicaragua,1810,219387,975,25.4,americas,FALSE,TRUE,13,-85,lower_mid
324,Niger,1810,1244861,447,30.8,africa,FALSE,TRUE,18,9,low
325,Nigeria,1810,12100855,867,30.4,africa,FALSE,TRUE,10,8,lower_mid
326,Norway,1810,918398,1298,36.48,europe,TRUE,FALSE,62,10,high
327,Oman,1810,318000,917,32.3,asia,FALSE,TRUE,21,57,high
328,Pakistan,1810,13385672,1020,25.8,asia,FALSE,TRUE,30,70,lower_mid
329,Palau,1810,3875,840,NA,asia,FALSE,FALSE,7.503,134.621,high
330,Panama,1810,78842,848,32.9,americas,FALSE,TRUE,8.9936,-79.51973,upper_mid
331,Papua New Guinea,1810,754894,547,31.5,asia,FALSE,TRUE,-6,147,lower_mid
332,Paraguay,1810,143000,836,35.5,americas,FALSE,TRUE,-23.33333,-58,upper_mid
333,Peru,1810,1315575,1205,35.7,americas,FALSE,TRUE,-10,-75.25,upper_mid
334,Philippines,1810,1894389,963,30.9,asia,FALSE,TRUE,13,122,lower_mid
335,Poland,1810,9960687,1259,35.9,europe,TRUE,FALSE,52,20,high
336,Portugal,1810,3163489,1686,35.6,europe,TRUE,FALSE,39.6945,-8.13057,high
337,Qatar,1810,14092,1139,30.8,asia,FALSE,TRUE,25.27932,51.52245,high
338,Romania,1810,5915097,816,35.7,europe,FALSE,FALSE,46,25,upper_mid
339,Russia,1810,31088398,1447,29.57,europe,FALSE,FALSE,60,100,upper_mid
340,Rwanda,1810,928368,437,31.8,africa,FALSE,TRUE,-2,30,low
341,St. Kitts and Nevis,1810,17202,1166,NA,americas,FALSE,TRUE,17.33333,-62.75,high
342,St. Lucia,1810,24000,876,28.01,americas,FALSE,TRUE,13.88333,-60.96667,upper_mid
343,St. Vincent and the Grenadines,1810,25781,839,25.99,americas,FALSE,TRUE,13.08333,-61.2,upper_mid
344,Samoa,1810,47220,1402,25.4,asia,FALSE,TRUE,-13.8,-172.13333,upper_mid
345,San Marino,1810,5492,1427,NA,europe,FALSE,FALSE,43.93667,12.44639,high
346,Sao Tome and Principe,1810,22731,866,31,africa,FALSE,TRUE,1,7,lower_mid
347,Saudi Arabia,1810,2091000,852,32.1,asia,FALSE,TRUE,25,45,high
348,Senegal,1810,1009886,498,25.2,africa,FALSE,TRUE,14.5,-14.25,low
349,Serbia,1810,2147197,1360,35.5,europe,FALSE,FALSE,44.81892,20.45998,upper_mid
350,Seychelles,1810,12522,824,37,africa,FALSE,TRUE,-4.58333,55.66667,high
351,Sierra Leone,1810,794264,735,25.1,africa,FALSE,TRUE,8.5,-11.5,low
352,Singapore,1810,30000,1022,29.1,asia,FALSE,TRUE,1.28967,103.85007,high
353,Slovak Republic,1810,2140651,1429,36.4,europe,TRUE,FALSE,48.66667,19.5,high
354,Slovenia,1810,469664,1411,36.6,europe,FALSE,FALSE,46.08333,15,high
355,Solomon Islands,1810,56998,364,25.1,asia,FALSE,TRUE,-8,159,lower_mid
356,Somalia,1810,995738,700,29.4,africa,FALSE,TRUE,6,48,low
357,South Africa,1810,1494779,1481,33.5,africa,FALSE,TRUE,-29,24,upper_mid
358,Spain,1810,11873298,1519,29.5,europe,TRUE,FALSE,40,-4,high
359,Sri Lanka,1810,1213000,899,32.6,asia,FALSE,TRUE,7.75,80.75,lower_mid
360,Sudan,1810,4047408,519,31.4,africa,FALSE,TRUE,16,30,lower_mid
361,Suriname,1810,80721,1639,32.9,americas,FALSE,TRUE,4,-56,upper_mid
362,Swaziland,1810,86000,490,32.3,africa,FALSE,TRUE,-26.5,31.5,lower_mid
363,Sweden,1810,2428185,1368,31.99,europe,TRUE,FALSE,62,15,high
364,Switzerland,1810,1904962,2704,38,europe,TRUE,FALSE,47.00016,8.01427,high
365,Syria,1810,1337000,1082,31.1,asia,FALSE,TRUE,35,38,lower_mid
366,Taiwan,1810,2.00E+06,997,28.3,asia,FALSE,FALSE,24,121,high
367,Tajikistan,1810,466629,558,24.24,asia,FALSE,FALSE,39,71,lower_mid
368,Tanzania,1810,3019768,563,32.2,africa,FALSE,TRUE,-6,35,low
369,Thailand,1810,4665000,932,30.4,asia,FALSE,TRUE,15.5,101,upper_mid
370,Timor-Leste,1810,137262,531,28.95,asia,FALSE,TRUE,-8.83333,125.75,lower_mid
371,Togo,1810,445985,683,31.3,africa,FALSE,TRUE,8.66667,1.08333,low
372,Tonga,1810,18621,664,28.2,asia,FALSE,TRUE,-20,-175,upper_mid
373,Trinidad and Tobago,1810,60000,1232,32.9,americas,FALSE,TRUE,11,-61,high
374,Tunisia,1810,868499,716,28.8,africa,FALSE,TRUE,34,9,lower_mid
375,Turkey,1810,9923007,1222,35,europe,TRUE,FALSE,39,35,upper_mid
376,Turkmenistan,1810,367215,954,24,asia,FALSE,TRUE,39.75,59.66667,upper_mid
377,Tuvalu,1810,2499,720,NA,asia,FALSE,FALSE,-8.51719,179.14478,upper_mid
378,Uganda,1810,2101397,464,25.3,africa,FALSE,TRUE,1.25,32.5,low
379,Ukraine,1810,11215490,772,36.6,europe,FALSE,FALSE,49,32,lower_mid
380,United Arab Emirates,1810,40153,1036,30.7,asia,FALSE,TRUE,23.75,54.5,high
381,United Kingdom,1810,14106058,3573,38.35,europe,TRUE,FALSE,54.75844,-2.69531,high
382,United States,1810,8294928,2282,39.41,americas,TRUE,FALSE,39.76,-98.5,high
383,Uruguay,1810,55000,1760,32.9,americas,FALSE,TRUE,-33,-56,high
384,Uzbekistan,1810,1919159,503,26.93,asia,FALSE,FALSE,41.66667,63.83333,lower_mid
385,Vanuatu,1810,27791,586,24.3,asia,FALSE,TRUE,-16,167,lower_mid
386,Venezuela,1810,718000,683,32.2,americas,FALSE,TRUE,8,-66,upper_mid
387,Palestine,1810,165944,1222,32.1,asia,FALSE,TRUE,31.92157,35.20329,lower_mid
388,Vietnam,1810,6551000,862,32,asia,FALSE,TRUE,16.16667,107.83333,lower_mid
389,Yemen,1810,2593000,902,23.39,asia,FALSE,TRUE,15.5,47.5,lower_mid
390,Zambia,1810,747000,680,32.6,africa,FALSE,TRUE,-14.33333,28.5,lower_mid
391,Zimbabwe,1810,1085814,879,33.7,africa,FALSE,TRUE,-19,29.75,low
392,South Sudan,1810,1041076,508,26.67,africa,FALSE,TRUE,7.5,30,low
393,Afghanistan,1 820,3323519,604,28.01,asia,FALSE,TRUE,33,66,low
394,Albania,1 820,438671,669,35.4,europe,FALSE,FALSE,41,20,upper_mid
395,Algeria,1 820,2713079,735,28.82,africa,FALSE,TRUE,28,3,upper_mid
396,Andorra,1 820,2700,1242,NA,europe,FALSE,FALSE,42.50779,1.52109,high
397,Angola,1 820,1597530,674,26.98,africa,FALSE,TRUE,-12.5,18.5,lower_mid
398,Antigua and Barbuda,1 820,37000,759,33.54,americas,FALSE,TRUE,17.05,-61.8,high
399,Argentina,1 820,570719,1511,33.2,americas,FALSE,TRUE,-34,-64,upper_mid
400,Armenia,1 820,423527,515,34,europe,FALSE,FALSE,40.25,45,lower_mid
401,Australia,1 820,334002,853,34.05,asia,TRUE,FALSE,-25,135,high
402,Austria,1 820,3391206,2002,34.4,europe,TRUE,FALSE,47.33333,13.33333,high
403,Azerbaijan,1 820,901772,779,29.17,europe,FALSE,FALSE,40.5,47.5,upper_mid
404,Bahamas,1 820,27404,1449,35.18,americas,FALSE,TRUE,25.04082,-77.37122,high
405,Bahrain,1 820,64474,1346,30.3,asia,FALSE,TRUE,26.03333,50.55,high
406,Bangladesh,1 820,20122865,874,25.5,asia,FALSE,TRUE,24,90,lower_mid
407,Barbados,1 820,85456,916,32.12,americas,FALSE,TRUE,13.16667,-59.53333,high
408,Belarus,1 820,2413420,614,36.2,europe,FALSE,FALSE,53,28,upper_mid
409,Belgium,1 820,3475782,2418,40.16,europe,TRUE,FALSE,50.75,4.5,high
410,Belize,1 820,25556,580,26.5,americas,FALSE,TRUE,17.49952,-88.19756,upper_mid
411,Benin,1 820,653348,598,31,africa,FALSE,TRUE,9.5,2.25,low
412,Bhutan,1 820,91144,631,28.8,asia,FALSE,TRUE,27.5,90.5,lower_mid
413,Bolivia,1 820,1121924,856,33,americas,FALSE,TRUE,-17,-65,lower_mid
414,Bosnia and Herzegovina,1 820,871970,671,35.1,europe,FALSE,TRUE,44.25,17.83333,upper_mid
415,Botswana,1 820,121000,398,33.6,africa,FALSE,TRUE,-22,24,upper_mid
416,Brazil,1 820,4582325,1112,32,americas,FALSE,TRUE,-10,-55,upper_mid
417,Brunei,1 820,2251,1516,29.2,asia,FALSE,TRUE,4.5,114.66667,high
418,Bulgaria,1 820,2186672,1092,36.68,europe,FALSE,FALSE,42.66667,25.25,upper_mid
419,Burkina Faso,1 820,1697947,481,29.2,africa,FALSE,TRUE,12.5,-1.66667,low
420,Burundi,1 820,917804,426,31.5,africa,FALSE,TRUE,-3.5,30,low
421,Cambodia,1 820,2102468,906,35,asia,FALSE,TRUE,13,105,lower_mid
422,Cameroon,1 820,1874663,628,28.75,africa,FALSE,TRUE,6,12.5,lower_mid
423,Canada,1 820,879432,1491,39.03,americas,TRUE,FALSE,60.10867,-113.64258,high
424,Cape Verde,1 820,57062,531,33.8,africa,FALSE,TRUE,16,-24,lower_mid
425,Central African Republic,1 820,485538,425,30,africa,FALSE,TRUE,7,21,low
426,Chad,1 820,1432000,419,30.9,africa,FALSE,TRUE,15,19,low
427,Chile,1 820,820889,1029,32,americas,TRUE,TRUE,-33.45694,-70.64827,high
428,China,1 820,380055273,985,32,asia,FALSE,TRUE,35,105,upper_mid
429,Colombia,1 820,1266351,965,32,americas,FALSE,TRUE,4,-73.25,upper_mid
430,Comoros,1 820,57537,710,32.1,africa,FALSE,TRUE,-12.23333,44.44553,low
431,"Congo, Dem. Rep.",1 820,5255223,526,31.6,africa,FALSE,TRUE,-2.5,23.5,low
432,"Congo, Rep.",1 820,320596,608,32.7,africa,FALSE,TRUE,-1,15.5,lower_mid
433,Costa Rica,1 820,63375,777,30.21,americas,FALSE,TRUE,10,-84,upper_mid
434,Cote d'Ivoire,1 820,1108345,880,31.16,africa,FALSE,TRUE,8,-5.5,lower_mid
435,Croatia,1 820,1257048,1350,36.1,europe,FALSE,FALSE,45.16667,15.5,upper_mid
436,Cuba,1 820,607664,1089,35.04,americas,FALSE,TRUE,22,-79.5,upper_mid
437,Cyprus,1 820,184788,856,38.5,europe,FALSE,FALSE,35,33,high
438,Czech Republic,1 820,5569896,1921,34.95,europe,TRUE,FALSE,49.75,15,high
439,Denmark,1 820,1177749,2088,43.14,europe,TRUE,FALSE,56,10,high
440,Djibouti,1 820,23320,801,29.9,africa,FALSE,TRUE,11.58901,43.14503,lower_mid
441,Dominica,1 820,20166,665,NA,americas,FALSE,TRUE,15.5,-61.33333,upper_mid
442,Dominican Republic,1 820,93078,669,29.9,americas,FALSE,TRUE,19,-70.66667,upper_mid
443,Ecuador,1 820,522656,531,32.9,americas,FALSE,TRUE,-1.25,-78.25,upper_mid
444,Egypt,1 820,4318788,793,33,africa,FALSE,TRUE,27,30,lower_mid
445,El Salvador,1 820,256823,977,28.7,americas,FALSE,TRUE,13.83333,-88.91667,lower_mid
446,Equatorial Guinea,1 820,81084,365,29.8,africa,FALSE,TRUE,1.7,10.5,upper_mid
447,Eritrea,1 820,212440,534,30.2,africa,FALSE,TRUE,15,39,low
448,Estonia,1 820,342427,960,43.39,europe,FALSE,FALSE,59,26,high
449,Ethiopia,1 820,3063453,524,29.7,africa,FALSE,TRUE,9,39.5,low
450,Fiji,1 820,134860,787,26.1,asia,FALSE,TRUE,-18,178,upper_mid
451,Finland,1 820,1190807,1290,37.29,europe,TRUE,FALSE,64,26,high
452,France,1 820,31549988,1875,39.21,europe,TRUE,FALSE,46,2,high
453,Gabon,1 820,161794,391,30.6,africa,FALSE,TRUE,-1,11.75,upper_mid
454,Gambia,1 820,105337,823,28.8,africa,FALSE,TRUE,13.5,-15.5,low
455,Georgia,1 820,1098744,545,31.87,europe,FALSE,FALSE,41.99998,43.4999,lower_mid
456,Germany,1 820,25507768,1886,38.37,europe,TRUE,FALSE,51.5,10.5,high
457,Ghana,1 820,1990667,707,28,africa,FALSE,TRUE,8.1,-1.2,lower_mid
458,Greece,1 820,2347727,1419,36.6,europe,TRUE,FALSE,39,22,high
459,Grenada,1 820,29699,961,31.4,americas,FALSE,TRUE,12.11667,-61.66667,upper_mid
460,Guatemala,1 820,594985,860,25.8,americas,FALSE,TRUE,14.64072,-90.51327,lower_mid
461,Guinea,1 820,1007384,452,29.71,africa,FALSE,TRUE,10.83333,-10.66667,low
462,Guinea-Bissau,1 820,222059,779,32,africa,FALSE,TRUE,12,-15,low
463,Guyana,1 820,169103,1218,31.12,americas,FALSE,TRUE,5,-59,upper_mid
464,Haiti,1 820,739943,635,29,americas,FALSE,TRUE,19,-72.41667,low
465,Honduras,1 820,146889,677,33.9,americas,FALSE,TRUE,15,-86.5,lower_mid
466,"Hong Kong, China",1 820,20928,1009,34.9,asia,FALSE,FALSE,22.28552,114.15769,high
467,Hungary,1 820,4137998,1252,36,europe,TRUE,FALSE,47,20,high
468,Iceland,1 820,62498,929,36.56,europe,TRUE,FALSE,65,-18,high
469,India,1 820,176225709,1050,25.44,asia,FALSE,TRUE,22,79,lower_mid
470,Indonesia,1 820,17236636,997,30,asia,FALSE,TRUE,-5,120,lower_mid
471,Iran,1 820,6608508,980,25.6,asia,FALSE,TRUE,32,53,upper_mid
472,Iraq,1 820,1112536,972,31.2,asia,FALSE,TRUE,33,44,upper_mid
473,Ireland,1 820,5052432,1451,38.3,europe,TRUE,FALSE,53,-8,high
474,Israel,1 820,209954,882,32,asia,FALSE,FALSE,31.5,34.75,high
475,Italy,1 820,20341608,2473,29.69,europe,TRUE,FALSE,42.83333,12.83333,high
476,Jamaica,1 820,400825,1173,34.2,americas,FALSE,TRUE,18.16667,-77.25,upper_mid
477,Japan,1 820,30993147,1079,36.41,asia,TRUE,FALSE,35.68536,139.75309,high
478,Jordan,1 820,219348,979,31.7,asia,FALSE,TRUE,31,36,lower_mid
479,Kazakhstan,1 820,2091782,1167,26.2,asia,FALSE,FALSE,48,68,upper_mid
480,Kenya,1 820,2574000,909,25.5,africa,FALSE,TRUE,1,38,lower_mid
481,Kiribati,1 820,18014,561,24.9,asia,FALSE,FALSE,1.421,172.984,lower_mid
482,North Korea,1 820,4353556,567,26,asia,FALSE,TRUE,40,127,low
483,South Korea,1 820,9408016,564,25.8,asia,TRUE,FALSE,36.5,127.75,high
484,Kuwait,1 820,81280,1182,26,asia,FALSE,TRUE,29.36972,47.97833,high
485,Kyrgyz Republic,1 820,543453,510,23.94,asia,FALSE,FALSE,41.5,75,lower_mid
486,Lao,1 820,482066,867,31.9,asia,FALSE,TRUE,18,105,lower_mid
487,Latvia,1 820,605262,769,33,europe,FALSE,FALSE,57,25,high
488,Lebanon,1 820,338427,1099,29.7,asia,FALSE,TRUE,33.83333,35.83333,upper_mid
489,Lesotho,1 820,281945,398,32.8,africa,FALSE,TRUE,-29.5,28.25,lower_mid
490,Liberia,1 820,320479,799,31.1,africa,FALSE,TRUE,6.5,-9.5,low
491,Libya,1 820,544295,1053,33.1,africa,FALSE,TRUE,28,17,upper_mid
492,Liechtenstein,1 820,5905,,NA,europe,FALSE,FALSE,47.16667,9.53333,high
493,Lithuania,1 820,797987,1300,28.9,europe,FALSE,FALSE,55.41667,24,high
494,Luxembourg,1 820,129245,1457,36.9,europe,TRUE,FALSE,49.61167,6.13,high
495,"Macedonia, FYR",1 820,401178,692,36.1,europe,FALSE,FALSE,41.66667,21.75,upper_mid
496,Madagascar,1 820,1694950,574,30.5,africa,FALSE,TRUE,-20,47,low
497,Malawi,1 820,737000,351,30.3,africa,FALSE,TRUE,-13.5,34,low
498,Malaysia,1 820,303530,1000,30.6,asia,FALSE,TRUE,2.5,112.5,upper_mid
499,Maldives,1 820,43038,845,32.65,asia,FALSE,TRUE,3.2,73,upper_mid
500,Mali,1 820,1438308,604,26.41,africa,FALSE,TRUE,18,-2,low
501,Malta,1 820,136406,784,28.7,europe,FALSE,FALSE,35.91667,14.43333,high
502,Marshall Islands,1 820,5924,546,NA,asia,FALSE,TRUE,7.113,171.236,upper_mid
503,Mauritania,1 820,386926,529,32,africa,FALSE,TRUE,20.25,-10.5,lower_mid
504,Mauritius,1 820,96755,943,28.7,africa,FALSE,TRUE,-20.3,57.58333,upper_mid
505,Mexico,1 820,6621314,1382,26.9,americas,TRUE,FALSE,19.42847,-99.12766,upper_mid
506,"Micronesia, Fed. Sts.",1 820,16641,524,26.7,asia,FALSE,TRUE,6.924,158.162,lower_mid
507,Moldova,1 820,730194,623,33.15,europe,FALSE,FALSE,47.25,28.58333,lower_mid
508,Monaco,1 820,7941,2001,NA,europe,FALSE,FALSE,43.73333,7.41667,high
509,Mongolia,1 820,621483,594,31.8,asia,FALSE,TRUE,46,105,lower_mid
510,Montenegro,1 820,129599,1061,35.4,europe,FALSE,FALSE,42.75,19.25,upper_mid
511,Morocco,1 820,2713079,717,33.1,africa,FALSE,TRUE,32,-6,lower_mid
512,Mozambique,1 820,2129723,395,30.28,africa,FALSE,TRUE,-18.25,35,low
513,Myanmar,1 820,3541573,842,30.8,asia,FALSE,TRUE,21,96,lower_mid
514,Namibia,1 820,229000,542,32.4,africa,FALSE,TRUE,-22,17,upper_mid
515,Nauru,1 820,1852,556,NA,asia,FALSE,FALSE,-0.517,166.933,upper_mid
516,Nepal,1 820,3920333,656,32.8,asia,FALSE,TRUE,28,84,low
517,Netherlands,1 820,2407847,3898,39.86,europe,TRUE,FALSE,52.25,5.75,high
518,New Zealand,1 820,1.00E+05,660,34.05,asia,TRUE,FALSE,-42,174,high
519,Nicaragua,1 820,229075,976,25.4,americas,FALSE,TRUE,13,-85,lower_mid
520,Niger,1 820,1262280,447,30.8,africa,FALSE,TRUE,18,9,low
521,Nigeria,1 820,12238319,882,30.4,africa,FALSE,TRUE,10,8,lower_mid
522,Norway,1 820,995904,1319,46.96,europe,TRUE,FALSE,62,10,high
523,Oman,1 820,320411,918,32.3,asia,FALSE,TRUE,21,57,high
524,Pakistan,1 820,13699962,1019,25.8,asia,FALSE,TRUE,30,70,lower_mid
525,Palau,1 820,3927,841,NA,asia,FALSE,FALSE,7.503,134.621,high
526,Panama,1 820,82788,850,32.9,americas,FALSE,TRUE,8.9936,-79.51973,upper_mid
527,Papua New Guinea,1 820,767591,548,31.5,asia,FALSE,TRUE,-6,147,lower_mid
528,Paraguay,1 820,155438,838,35.5,americas,FALSE,TRUE,-23.33333,-58,upper_mid
529,Peru,1 820,1367155,1207,35.7,americas,FALSE,TRUE,-10,-75.25,upper_mid
530,Philippines,1 820,1983383,964,30.9,asia,FALSE,TRUE,13,122,lower_mid
531,Poland,1 820,10508375,1308,35.9,europe,TRUE,FALSE,52,20,high
532,Portugal,1 820,3312025,1689,35.6,europe,TRUE,FALSE,39.6945,-8.13057,high
533,Qatar,1 820,14092,1182,30.8,asia,FALSE,TRUE,25.27932,51.52245,high
534,Romania,1 820,6390450,817,35.7,europe,FALSE,FALSE,46,25,upper_mid
535,Russia,1 820,31861526,1464,29.57,europe,FALSE,FALSE,60,100,upper_mid
536,Rwanda,1 820,943716,442,31.8,africa,FALSE,TRUE,-2,30,low
537,St. Kitts and Nevis,1 820,17553,1168,NA,americas,FALSE,TRUE,17.33333,-62.75,high
538,St. Lucia,1 820,24000,877,28.01,americas,FALSE,TRUE,13.88333,-60.96667,upper_mid
539,St. Vincent and the Grenadines,1 820,26117,840,25.99,americas,FALSE,TRUE,13.08333,-61.2,upper_mid
540,Samoa,1 820,47139,1404,25.4,asia,FALSE,TRUE,-13.8,-172.13333,upper_mid
541,San Marino,1 820,5588,1453,NA,europe,FALSE,FALSE,43.93667,12.44639,high
542,Sao Tome and Principe,1 820,23187,882,31,africa,FALSE,TRUE,1,7,lower_mid
543,Saudi Arabia,1 820,2103325,858,32.1,asia,FALSE,TRUE,25,45,high
544,Senegal,1 820,1028060,499,25.2,africa,FALSE,TRUE,14.5,-14.25,low
545,Serbia,1 820,2198187,1362,35.5,europe,FALSE,FALSE,44.81892,20.45998,upper_mid
546,Seychelles,1 820,12637,857,37,africa,FALSE,TRUE,-4.58333,55.66667,high
547,Sierra Leone,1 820,808514,736,25.1,africa,FALSE,TRUE,8.5,-11.5,low
548,Singapore,1 820,31761,1024,30.08,asia,FALSE,TRUE,1.28967,103.85007,high
549,Slovak Republic,1 820,2161328,1431,36.4,europe,TRUE,FALSE,48.66667,19.5,high
550,Slovenia,1 820,480821,1413,36.6,europe,FALSE,FALSE,46.08333,15,high
551,Solomon Islands,1 820,57682,364,25.1,asia,FALSE,TRUE,-8,159,lower_mid
552,Somalia,1 820,1015714,707,29.4,africa,FALSE,TRUE,6,48,low
553,South Africa,1 820,1577125,1483,33.5,africa,FALSE,TRUE,-29,24,upper_mid
554,Spain,1 820,12333192,1522,29.5,europe,TRUE,FALSE,40,-4,high
555,Sri Lanka,1 820,1281602,900,32.6,asia,FALSE,TRUE,7.75,80.75,lower_mid
556,Sudan,1 820,4135488,520,31.4,africa,FALSE,TRUE,16,30,lower_mid
557,Suriname,1 820,82357,1641,32.9,americas,FALSE,TRUE,4,-56,upper_mid
558,Swaziland,1 820,86000,491,32.3,africa,FALSE,TRUE,-26.5,31.5,lower_mid
559,Sweden,1 820,2591521,1469,40.23,europe,TRUE,FALSE,62,15,high
560,Switzerland,1 820,1994147,2708,38,europe,TRUE,FALSE,47.00016,8.01427,high
561,Syria,1 820,1348924,1084,31.1,asia,FALSE,TRUE,35,38,lower_mid
562,Taiwan,1 820,2016828,998,28.3,asia,FALSE,FALSE,24,121,high
563,Tajikistan,1 820,478168,561,24.24,asia,FALSE,FALSE,39,71,lower_mid
564,Tanzania,1 820,3048053,564,32.2,africa,FALSE,TRUE,-6,35,low
565,Thailand,1 820,4712187,934,30.4,asia,FALSE,TRUE,15.5,101,upper_mid
566,Timor-Leste,1 820,141386,542,28.95,asia,FALSE,TRUE,-8.83333,125.75,lower_mid
567,Togo,1 820,456556,684,31.3,africa,FALSE,TRUE,8.66667,1.08333,low
568,Tonga,1 820,18584,665,28.2,asia,FALSE,TRUE,-20,-175,upper_mid
569,Trinidad and Tobago,1 820,61559,1234,32.9,americas,FALSE,TRUE,11,-61,high
570,Tunisia,1 820,887129,717,6.5,africa,FALSE,TRUE,34,9,lower_mid
571,Turkey,1 820,10118315,1224,35,europe,TRUE,FALSE,39,35,upper_mid
572,Turkmenistan,1 820,376333,965,24,asia,FALSE,TRUE,39.75,59.66667,upper_mid
573,Tuvalu,1 820,2536,721,NA,asia,FALSE,FALSE,-8.51719,179.14478,upper_mid
574,Uganda,1 820,2119892,465,25.3,africa,FALSE,TRUE,1.25,32.5,low
575,Ukraine,1 820,11496004,781,36.6,europe,FALSE,FALSE,49,32,lower_mid
576,United Arab Emirates,1 820,40153,1075,30.7,asia,FALSE,TRUE,23.75,54.5,high
577,United Kingdom,1 820,16221883,3401,41.31,europe,TRUE,FALSE,54.75844,-2.69531,high
578,United States,1 820,10361646,2241,39.41,americas,TRUE,FALSE,39.76,-98.5,high
579,Uruguay,1 820,59668,1762,32.9,americas,FALSE,TRUE,-33,-56,high
580,Uzbekistan,1 820,1966716,504,26.93,asia,FALSE,FALSE,41.66667,63.83333,lower_mid
581,Vanuatu,1 820,28098,587,24.3,asia,FALSE,TRUE,-16,167,lower_mid
582,Venezuela,1 820,759249,684,32.2,americas,FALSE,TRUE,8,-66,upper_mid
583,Palestine,1 820,165944,1223,32.1,asia,FALSE,TRUE,31.92157,35.20329,lower_mid
584,Vietnam,1 820,6719340,863,32,asia,FALSE,TRUE,16.16667,107.83333,lower_mid
585,Yemen,1 820,2605438,928,23.39,asia,FALSE,TRUE,15.5,47.5,lower_mid
586,Zambia,1 820,747000,696,32.6,africa,FALSE,TRUE,-14.33333,28.5,lower_mid
587,Zimbabwe,1 820,1106634,890,33.7,africa,FALSE,TRUE,-19,29.75,low
588,South Sudan,1 820,1063732,509,26.67,africa,FALSE,TRUE,7.5,30,low
589,Afghanistan,1830,3448982,625,27.9,asia,FALSE,TRUE,33,66,low
590,Albania,1830,457234,684,35.4,europe,FALSE,FALSE,41,20,upper_mid
591,Algeria,1830,2880355,819,28.82,africa,FALSE,TRUE,28,3,upper_mid
592,Andorra,1830,2835,1397,NA,europe,FALSE,FALSE,42.50779,1.52109,high
593,Angola,1830,1686390,704,26.98,africa,FALSE,TRUE,-12.5,18.5,lower_mid
594,Antigua and Barbuda,1830,37000,812,33.54,americas,FALSE,TRUE,17.05,-61.8,high
595,Argentina,1830,686703,1741,33.2,americas,FALSE,TRUE,-34,-64,upper_mid
596,Armenia,1830,453507,535,34,europe,FALSE,FALSE,40.25,45,lower_mid
597,Australia,1830,348143,1399,34.05,asia,TRUE,FALSE,-25,135,high
598,Austria,1830,3538286,2352,34.4,europe,TRUE,FALSE,47.33333,13.33333,high
599,Azerbaijan,1830,965887,823,29.17,europe,FALSE,FALSE,40.5,47.5,upper_mid
600,Bahamas,1830,27558,1550,35.18,americas,FALSE,TRUE,25.04082,-77.37122,high
601,Bahrain,1830,64474,1405,30.3,asia,FALSE,TRUE,26.03333,50.55,high
602,Bangladesh,1830,20872777,876,25.5,asia,FALSE,TRUE,24,90,lower_mid
603,Barbados,1830,96798,980,32.12,americas,FALSE,TRUE,13.16667,-59.53333,high
604,Belarus,1830,2584900,651,36.2,europe,FALSE,FALSE,53,28,upper_mid
605,Belgium,1830,3751571,2487,40.24,europe,TRUE,FALSE,50.75,4.5,high
606,Belize,1830,25641,621,26.5,americas,FALSE,TRUE,17.49952,-88.19756,upper_mid
607,Benin,1830,702829,628,31,africa,FALSE,TRUE,9.5,2.25,low
608,Bhutan,1830,94472,644,28.8,asia,FALSE,TRUE,27.5,90.5,lower_mid
609,Bolivia,1830,1185846,941,33,americas,FALSE,TRUE,-17,-65,lower_mid
610,Bosnia and Herzegovina,1830,931129,706,35.1,europe,FALSE,TRUE,44.25,17.83333,upper_mid
611,Botswana,1830,121000,418,33.6,africa,FALSE,TRUE,-22,24,upper_mid
612,Brazil,1830,5301068,1135,31.99,americas,FALSE,TRUE,-10,-55,upper_mid
613,Brunei,1830,2632,1569,29.2,asia,FALSE,TRUE,4.5,114.66667,high
614,Bulgaria,1830,2287551,1147,37.12,europe,FALSE,FALSE,42.66667,25.25,upper_mid
615,Burkina Faso,1830,1792717,486,29.2,africa,FALSE,TRUE,12.5,-1.66667,low
616,Burundi,1830,972428,430,31.5,africa,FALSE,TRUE,-3.5,30,low
617,Cambodia,1830,2137966,920,35,asia,FALSE,TRUE,13,105,lower_mid
618,Cameroon,1830,1916391,659,28.75,africa,FALSE,TRUE,6,12.5,lower_mid
619,Canada,1830,1202146,1651,39.04,americas,TRUE,FALSE,60.10867,-113.64258,high
